time_seconds,distance_px
8.3,166.96406799069075
8.35,166.96406799069075
8.4,166.96406799069075
8.45,167.73789077009405
8.5,167.73789077009405
8.55,167.73789077009405
8.6,167.73789077009405
8.65,167.73789077009405
8.7,167.73789077009405
8.75,167.73789077009405
8.8,167.73789077009405
8.85,167.73789077009405
8.9,167.73789077009405
8.95,167.73789077009405
9.0,167.73789077009405
9.05,167.73789077009405
9.1,167.73789077009405
9.15,167.73789077009405
9.2,167.73789077009405
9.25,167.73789077009405
9.3,167.73789077009405
9.35,167.73789077009405
9.4,165.7015389186232
9.45,157.00318468107582
9.5,154.6156525064652
9.55,155.2063143045411
9.6,156.81836627130127
9.65,159.928108848945
9.7,161.6168308066954
9.75,162.18816233005415
9.8,163.6001222493431
9.85,163.68567438844488
9.9,165.19382555047267
9.95,165.3027525481654
10.0,166.06625183943908
10.05,166.19265928433782
10.1,166.19265928433782
10.15,166.96406799069075
10.2,166.96406799069075
10.25,166.96406799069075
10.3,166.96406799069075
10.35,166.96406799069075
10.4,166.96406799069075
10.45,167.73789077009405
10.5,167.73789077009405
10.55,167.73789077009405
10.6,167.73789077009405
10.65,167.73789077009405
10.7,167.73789077009405
10.75,167.73789077009405
10.8,167.73789077009405
10.85,167.73789077009405
10.9,167.73789077009405
10.95,167.73789077009405
11.0,167.73789077009405
11.05,167.73789077009405
11.1,167.73789077009405
11.15,167.73789077009405
11.2,167.73789077009405
11.25,158.83639381451596
11.3,155.2063143045411
11.35,154.6156525064652
11.4,155.60205654167942
11.45,159.45532289641508
11.5,161.07451691686057
11.55,162.18816233005415
11.6,162.85576440519384
11.65,162.85576440519384
11.7,164.34719346554112
11.75,164.43843832875572
11.8,165.3027525481654
11.85,166.06625183943908
11.9,166.83225107874077
11.95,166.19265928433782
12.0,166.96406799069075
12.05,166.96406799069075
12.1,166.96406799069075
12.15,166.96406799069075
12.2,166.96406799069075
12.25,166.96406799069075
12.3,166.96406799069075
12.35,166.96406799069075
12.4,166.96406799069075
12.45,167.73789077009405
12.5,167.73789077009405
12.55,167.73789077009405
12.6,167.73789077009405
12.65,167.73789077009405
12.7,167.73789077009405
12.75,167.73789077009405
12.8,167.73789077009405
12.85,167.73789077009405
12.9,167.73789077009405
12.95,167.73789077009405
13.0,161.64467204334326
13.05,155.2063143045411
13.1,154.6156525064652
13.15,155.80115532305913
13.2,158.05062480104277
13.25,160.4306703844374
13.3,162.27445886522005
13.35,162.18816233005415
13.4,162.85576440519384
13.45,163.6001222493431
13.5,164.43843832875572
13.55,165.19382555047267
13.6,166.06625183943908
13.65,166.83225107874077
13.7,166.19265928433782
13.75,166.96406799069075
13.8,166.96406799069075
13.85,166.96406799069075
13.9,166.96406799069075
13.95,166.96406799069075
14.0,167.73789077009405
14.05,167.73789077009405
14.1,167.73789077009405
14.15,167.73789077009405
14.2,167.73789077009405
14.25,167.73789077009405
14.3,167.73789077009405
14.35,167.73789077009405
14.4,167.73789077009405
14.45,167.73789077009405
14.5,167.73789077009405
14.55,167.73789077009405
14.6,167.73789077009405
14.65,167.73789077009405
14.7,167.73789077009405
14.75,167.73789077009405
14.8,167.73789077009405
14.85,167.73789077009405
14.9,167.73789077009405
14.95,167.73789077009405
15.0,160.2404443328837
15.05,155.2063143045411
15.1,154.6156525064652
15.15,155.80115532305913
15.2,158.67261893597143
15.25,161.07451691686057
15.3,162.27445886522005
15.35,162.85576440519384
15.4,162.85576440519384
15.45,163.6001222493431
15.5,165.19382555047267
15.55,166.06625183943908
15.6,166.06625183943908
15.65,166.19265928433782
15.7,166.96406799069075
15.75,166.96406799069075
15.8,166.96406799069075
15.85,166.96406799069075
15.9,166.96406799069075
15.95,167.73789077009405
16.0,167.73789077009405
16.05,167.73789077009405
16.1,167.73789077009405
16.15,167.73789077009405
16.2,167.73789077009405
16.25,167.73789077009405
16.3,167.73789077009405
16.35,167.73789077009405
16.4,167.73789077009405
16.45,167.73789077009405
16.5,167.73789077009405
16.55,167.73789077009405
16.6,167.10774967068403
16.65,157.610278852618
16.7,155.2063143045411
16.75,155.2063143045411
16.8,156.81836627130127
16.85,159.928108848945
16.9,161.6168308066954
16.95,162.18816233005415
17.0,162.85576440519384
17.05,163.6001222493431
17.1,163.68567438844488
17.15,165.19382555047267
17.2,165.3027525481654
17.25,166.06625183943908
17.3,166.83225107874077
17.35,166.83225107874077
17.4,166.96406799069075
17.45,166.96406799069075
17.5,166.96406799069075
17.55,166.96406799069075
17.6,166.96406799069075
17.65,166.96406799069075
17.7,166.96406799069075
17.75,166.96406799069075
17.8,167.73789077009405
17.85,167.73789077009405
17.9,167.73789077009405
17.95,167.73789077009405
18.0,167.73789077009405
18.05,167.73789077009405
18.1,167.73789077009405
18.15,167.73789077009405
18.2,167.73789077009405
18.25,167.73789077009405
18.3,167.73789077009405
18.35,167.73789077009405
18.4,167.73789077009405
18.45,167.73789077009405
18.5,164.2954655491137
18.55,156.40012787718558
18.6,154.6156525064652
18.65,155.2063143045411
18.7,157.4325252290644
18.75,159.7904878270293
18.8,161.6168308066954
18.85,162.18816233005415
18.9,162.85576440519384
18.95,163.6001222493431
19.0,164.43843832875572
19.05,165.19382555047267
19.1,165.3027525481654
19.15,166.06625183943908
19.2,166.83225107874077
19.25,166.19265928433782
19.3,166.96406799069075
19.35,166.96406799069075
19.4,166.96406799069075
19.45,166.96406799069075
19.5,166.96406799069075
19.55,166.96406799069075
19.6,167.73789077009405
19.65,167.73789077009405
19.7,167.73789077009405
19.75,167.73789077009405
19.8,167.73789077009405
19.85,167.73789077009405
19.9,167.73789077009405
19.95,167.73789077009405
20.0,167.73789077009405
20.05,167.73789077009405
20.1,167.73789077009405
20.15,167.73789077009405
20.2,167.73789077009405
20.25,167.73789077009405
20.3,167.73789077009405
20.35,167.73789077009405
20.4,158.22136391777187
20.45,155.2063143045411
20.5,154.6156525064652
20.55,156.40012787718558
20.6,159.29846201391902
20.65,160.96272860510285
20.7,162.18816233005415
20.75,162.85576440519384
20.8,162.85576440519384
20.85,164.34719346554112
20.9,164.43843832875572
20.95,165.3027525481654
21.0,166.06625183943908
21.05,166.83225107874077
21.1,166.83225107874077
21.15,166.83225107874077
21.2,166.96406799069075
21.25,166.96406799069075
21.3,166.96406799069075
21.35,166.96406799069075
21.4,166.96406799069075
21.45,167.73789077009405
21.5,167.73789077009405
21.55,167.73789077009405
21.6,167.73789077009405
21.65,167.73789077009405
21.7,167.73789077009405
21.75,167.73789077009405
21.8,167.73789077009405
21.85,167.73789077009405
21.9,167.73789077009405
21.95,167.73789077009405
22.0,167.73789077009405
22.05,166.96406799069075
22.1,157.610278852618
22.15,155.2063143045411
22.2,155.2063143045411
22.25,157.00318468107582
22.3,159.928108848945
22.35,161.6168308066954
22.4,162.18816233005415
22.45,162.85576440519384
22.5,163.6001222493431
22.55,164.34719346554112
22.6,165.19382555047267
22.65,165.3027525481654
22.7,166.06625183943908
22.75,166.83225107874077
22.8,166.83225107874077
22.85,166.96406799069075
22.9,166.96406799069075
22.95,166.96406799069075
23.0,166.96406799069075
23.05,166.96406799069075
23.1,166.96406799069075
23.15,166.96406799069075
23.2,166.96406799069075
23.25,166.96406799069075
23.3,167.73789077009405
23.35,167.73789077009405
23.4,167.73789077009405
23.45,167.73789077009405
23.5,167.73789077009405
23.55,167.73789077009405
23.6,167.73789077009405
23.65,167.73789077009405
23.7,167.73789077009405
23.75,167.73789077009405
23.8,167.73789077009405
23.85,167.73789077009405
23.9,167.73789077009405
23.95,167.73789077009405
24.0,167.73789077009405
24.05,167.73789077009405
24.1,166.33099530754933
24.15,157.00318468107582
24.2,154.6156525064652
24.25,155.2063143045411
24.3,156.81836627130127
24.35,159.928108848945
24.4,161.6168308066954
24.45,162.18816233005415
24.5,162.85576440519384
24.55,163.52675622050356
24.6,164.34719346554112
24.65,165.19382555047267
24.7,165.95180023127196
24.75,166.06625183943908
24.8,166.83225107874077
24.85,166.83225107874077
24.9,166.96406799069075
24.95,166.96406799069075
25.0,166.96406799069075
25.05,166.96406799069075
25.1,166.96406799069075
25.15,167.73789077009405
25.2,167.73789077009405
25.25,167.73789077009405
25.3,167.73789077009405
25.35,167.73789077009405
25.4,167.73789077009405
25.45,167.73789077009405
25.5,167.73789077009405
25.55,167.73789077009405
25.6,167.73789077009405
25.65,167.73789077009405
25.7,167.73789077009405
25.75,167.73789077009405
25.8,167.73789077009405
25.85,167.73789077009405
25.9,167.73789077009405
25.95,167.73789077009405
26.0,167.73789077009405
26.05,166.33099530754933
26.1,157.610278852618
26.15,154.6156525064652
26.2,155.2063143045411
26.25,156.81836627130127
26.3,159.928108848945
26.35,161.6168308066954
26.4,162.18816233005415
26.45,162.1141573089778
26.5,163.52675622050356
26.55,164.34719346554112
26.6,165.19382555047267
26.65,165.95180023127196
26.7,166.06625183943908
26.75,166.83225107874077
26.8,166.83225107874077
26.85,166.96406799069075
26.9,166.96406799069075
26.95,166.96406799069075
27.0,166.96406799069075
27.05,167.73789077009405
27.1,167.73789077009405
27.15,167.73789077009405
27.2,167.73789077009405
27.25,167.73789077009405
27.3,167.73789077009405
27.35,167.73789077009405
27.4,167.73789077009405
27.45,167.73789077009405
27.5,167.73789077009405
27.55,167.73789077009405
27.6,167.73789077009405
27.65,167.73789077009405
27.7,167.73789077009405
27.75,167.73789077009405
27.8,167.73789077009405
27.85,167.73789077009405
27.9,167.73789077009405
27.95,167.73789077009405
28.0,159.62455951387932
28.05,155.80115532305913
28.1,154.6156525064652
28.15,156.40012787718558
28.2,158.67261893597143
28.25,161.07451691686057
28.3,162.18816233005415
28.35,162.85576440519384
28.4,163.52675622050356
28.45,163.6001222493431
28.5,165.0969412193939
28.55,165.19382555047267
28.6,166.06625183943908
28.65,166.06625183943908
28.7,166.83225107874077
28.75,166.83225107874077
28.8,166.96406799069075
28.85,166.96406799069075
28.9,166.96406799069075
28.95,167.73789077009405
29.0,167.73789077009405
29.05,167.73789077009405
29.1,167.73789077009405
29.15,167.73789077009405
29.2,167.73789077009405
29.25,167.73789077009405
29.3,167.73789077009405
29.35,167.73789077009405
29.4,167.73789077009405
29.45,167.73789077009405
29.5,167.73789077009405
29.55,167.73789077009405
29.6,167.73789077009405
29.65,167.73789077009405
29.7,167.73789077009405
29.75,164.92422502470643
29.8,157.00318468107582
29.85,154.6156525064652
29.9,157.4325252290644
29.95,160.5615146914104
30.0,161.6168308066954
30.05,162.85576440519384
30.1,162.85576440519384
30.15,163.6001222493431
30.2,164.34719346554112
30.25,165.19382555047267
30.3,165.95180023127196
30.35,166.06625183943908
30.4,166.83225107874077
30.45,166.83225107874077
30.5,167.6007159889241
30.55,167.6007159889241
30.6,167.6007159889241
30.65,167.6007159889241
30.7,167.6007159889241
30.75,167.6007159889241
30.8,167.6007159889241
30.85,167.6007159889241
30.9,167.6007159889241
30.95,167.73789077009405
31.0,167.73789077009405
31.05,167.73789077009405
31.1,167.73789077009405
31.15,167.73789077009405
31.2,167.73789077009405
31.25,167.73789077009405
31.3,167.73789077009405
31.35,167.73789077009405
31.4,167.73789077009405
31.45,167.73789077009405
31.5,167.73789077009405
31.55,167.73789077009405
31.6,167.73789077009405
31.65,167.73789077009405
31.7,167.73789077009405
31.75,166.33099530754933
31.8,157.610278852618
31.85,155.2063143045411
31.9,155.2063143045411
31.95,157.610278852618
32.0,159.928108848945
32.05,160.96272860510285
32.1,162.18816233005415
32.15,162.85576440519384
32.2,163.52675622050356
32.25,164.34719346554112
32.3,165.19382555047267
32.35,165.95180023127196
32.4,166.06625183943908
32.45,166.83225107874077
32.5,166.83225107874077
32.55,167.6007159889241
32.6,167.6007159889241
32.65,167.6007159889241
32.7,167.6007159889241
32.75,167.6007159889241
32.8,167.6007159889241
32.85,167.6007159889241
32.9,167.73789077009405
32.95,167.73789077009405
33.0,167.73789077009405
33.05,167.73789077009405
33.1,167.73789077009405
33.15,167.73789077009405
33.2,167.73789077009405
33.25,167.73789077009405
33.3,167.73789077009405
33.35,167.73789077009405
33.4,167.73789077009405
33.45,167.73789077009405
33.5,167.73789077009405
33.55,167.73789077009405
33.6,167.73789077009405
33.65,162.88953311984167
33.7,156.40012787718558
33.75,154.6156525064652
33.8,155.80115532305913
33.85,158.05062480104277
33.9,160.4306703844374
33.95,162.27445886522005
34.0,162.85576440519384
34.05,163.52675622050356
34.1,164.26807358704855
34.15,165.0969412193939
34.2,165.19382555047267
34.25,165.95180023127196
34.3,166.06625183943908
34.35,166.83225107874077
34.4,166.83225107874077
34.45,167.6007159889241
34.5,167.6007159889241
34.55,167.6007159889241
34.6,167.6007159889241
34.65,167.6007159889241
34.7,167.6007159889241
34.75,167.6007159889241
34.8,167.6007159889241
34.85,167.73789077009405
34.9,167.73789077009405
34.95,167.73789077009405
35.0,167.73789077009405
35.05,167.73789077009405
35.1,167.73789077009405
35.15,167.73789077009405
35.2,167.73789077009405
35.25,167.73789077009405
35.3,167.73789077009405
35.35,167.73789077009405
35.4,167.73789077009405
35.45,167.73789077009405
35.5,164.92422502470643
35.55,154.6156525064652
35.6,155.2063143045411
35.65,157.4325252290644
35.7,159.7904878270293
35.75,161.6168308066954
35.8,162.85576440519384
35.85,163.52675622050356
35.9,163.52675622050356
35.95,164.34719346554112
36.0,165.19382555047267
36.05,165.95180023127196
36.1,166.06625183943908
36.15,166.83225107874077
36.2,166.83225107874077
36.25,167.6007159889241
36.3,167.6007159889241
36.35,167.6007159889241
36.4,167.6007159889241
36.45,167.73789077009405
36.5,167.73789077009405
36.55,167.73789077009405
36.6,167.73789077009405
36.65,167.73789077009405
36.7,167.73789077009405
36.75,167.73789077009405
36.8,167.73789077009405
36.85,167.73789077009405
36.9,167.73789077009405
36.95,167.73789077009405
37.0,167.73789077009405
37.05,167.73789077009405
37.1,167.73789077009405
37.15,167.73789077009405
37.2,167.73789077009405
37.25,161.64467204334326
37.3,156.40012787718558
37.35,154.6156525064652
37.4,155.80115532305913
37.45,158.05062480104277
37.5,160.4306703844374
37.55,161.5239920259526
37.6,162.85576440519384
37.65,163.52675622050356
37.7,164.26807358704855
37.75,164.34719346554112
37.8,165.19382555047267
37.85,165.95180023127196
37.9,166.71232707871366
37.95,166.83225107874077
38.0,166.83225107874077
38.05,167.6007159889241
38.1,167.6007159889241
38.15,167.6007159889241
38.2,167.6007159889241
38.25,167.6007159889241
38.3,167.6007159889241
38.35,167.6007159889241
38.4,167.6007159889241
38.45,167.73789077009405
38.5,167.73789077009405
38.55,167.73789077009405
38.6,167.73789077009405
38.65,167.73789077009405
38.7,167.73789077009405
38.75,167.73789077009405
38.8,167.73789077009405
38.85,167.73789077009405
38.9,167.73789077009405
38.95,168.37161280928564
39.0,168.37161280928564
39.05,168.37161280928564
39.1,168.37161280928564
39.15,168.37161280928564
39.2,168.37161280928564
39.25,160.86018774078315
39.3,155.80115532305913
39.35,154.6156525064652
39.4,155.80115532305913
39.45,158.05062480104277
39.5,160.4306703844374
39.55,162.27445886522005
39.6,162.85576440519384
39.65,163.52675622050356
39.7,164.26807358704855
